,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
8800329,2020-10-11T22:17:24.000,76.17,17.64,0.13,0.46,0.01,259.65,143.63,None,38578.0,Tavon Wilson,31.0,SS,away,1,2020101110,2265,left
8800330,2020-10-11T22:17:24.100,76.18,17.63,0.14,0.3,0.01,261.39,138.35,None,38578.0,Tavon Wilson,31.0,SS,away,2,2020101110,2265,left
8800331,2020-10-11T22:17:24.200,76.19,17.62,0.13,0.12,0.01,262.57,134.36,None,38578.0,Tavon Wilson,31.0,SS,away,3,2020101110,2265,left
8800332,2020-10-11T22:17:24.300,76.2,17.61,0.14,0.06,0.01,262.57,129.55,None,38578.0,Tavon Wilson,31.0,SS,away,4,2020101110,2265,left
8800333,2020-10-11T22:17:24.400,76.21,17.6,0.12,0.15,0.01,263.95,117.5,None,38578.0,Tavon Wilson,31.0,SS,away,5,2020101110,2265,left
8800334,2020-10-11T22:17:24.500,76.22,17.6,0.07,0.23,0.01,266.23,135.77,None,38578.0,Tavon Wilson,31.0,SS,away,6,2020101110,2265,left
8800335,2020-10-11T22:17:24.600,76.22,17.59,0.03,0.38,0.0,266.23,203.8,None,38578.0,Tavon Wilson,31.0,SS,away,7,2020101110,2265,left
8800336,2020-10-11T22:17:24.700,76.21,17.59,0.12,0.59,0.01,267.38,271.72,None,38578.0,Tavon Wilson,31.0,SS,away,8,2020101110,2265,left
8800337,2020-10-11T22:17:24.800,76.18,17.59,0.29,0.9,0.02,264.66,272.66,None,38578.0,Tavon Wilson,31.0,SS,away,9,2020101110,2265,left
8800338,2020-10-11T22:17:24.900,76.13,17.6,0.62,1.5,0.06,262.77,276.21,None,38578.0,Tavon Wilson,31.0,SS,away,10,2020101110,2265,left
8800339,2020-10-11T22:17:25.000,76.04,17.61,0.97,2.26,0.09,253.82,276.68,kickoff,38578.0,Tavon Wilson,31.0,SS,away,11,2020101110,2265,left
8800340,2020-10-11T22:17:25.100,75.92,17.62,1.36,2.68,0.12,251.47,274.94,None,38578.0,Tavon Wilson,31.0,SS,away,12,2020101110,2265,left
8800341,2020-10-11T22:17:25.200,75.76,17.63,1.8,2.93,0.17,251.47,273.99,None,38578.0,Tavon Wilson,31.0,SS,away,13,2020101110,2265,left
8800342,2020-10-11T22:17:25.300,75.54,17.64,2.33,3.41,0.22,256.13,273.08,None,38578.0,Tavon Wilson,31.0,SS,away,14,2020101110,2265,left
8800343,2020-10-11T22:17:25.400,75.28,17.66,2.76,3.53,0.25,248.92,274.2,None,38578.0,Tavon Wilson,31.0,SS,away,15,2020101110,2265,left
8800344,2020-10-11T22:17:25.500,74.98,17.68,3.24,3.42,0.3,250.08,273.56,None,38578.0,Tavon Wilson,31.0,SS,away,16,2020101110,2265,left
8800345,2020-10-11T22:17:25.600,74.62,17.7,3.78,3.47,0.36,259.13,273.3,None,38578.0,Tavon Wilson,31.0,SS,away,17,2020101110,2265,left
8800346,2020-10-11T22:17:25.700,74.21,17.72,4.27,3.27,0.41,264.25,272.97,None,38578.0,Tavon Wilson,31.0,SS,away,18,2020101110,2265,left
8800347,2020-10-11T22:17:25.800,73.75,17.75,4.73,3.11,0.46,264.25,272.79,None,38578.0,Tavon Wilson,31.0,SS,away,19,2020101110,2265,left
8800348,2020-10-11T22:17:25.900,73.25,17.77,5.12,2.71,0.5,265.17,272.6,None,38578.0,Tavon Wilson,31.0,SS,away,20,2020101110,2265,left
8800349,2020-10-11T22:17:26.000,72.71,17.79,5.48,2.68,0.54,267.38,272.45,None,38578.0,Tavon Wilson,31.0,SS,away,21,2020101110,2265,left
8800350,2020-10-11T22:17:26.100,72.14,17.82,5.8,2.22,0.57,267.38,272.28,None,38578.0,Tavon Wilson,31.0,SS,away,22,2020101110,2265,left
8800351,2020-10-11T22:17:26.200,71.54,17.84,6.14,1.98,0.6,265.39,272.04,None,38578.0,Tavon Wilson,31.0,SS,away,23,2020101110,2265,left
8800352,2020-10-11T22:17:26.300,70.91,17.86,6.41,1.59,0.63,266.39,271.53,None,38578.0,Tavon Wilson,31.0,SS,away,24,2020101110,2265,left
8800353,2020-10-11T22:17:26.400,70.25,17.86,6.63,1.28,0.66,269.32,270.57,None,38578.0,Tavon Wilson,31.0,SS,away,25,2020101110,2265,left
8800354,2020-10-11T22:17:26.500,69.58,17.86,6.76,0.85,0.67,269.32,269.94,None,38578.0,Tavon Wilson,31.0,SS,away,26,2020101110,2265,left
8800355,2020-10-11T22:17:26.600,68.89,17.85,6.86,0.71,0.69,266.87,269.0,None,38578.0,Tavon Wilson,31.0,SS,away,27,2020101110,2265,left
8800356,2020-10-11T22:17:26.700,68.2,17.83,6.95,0.81,0.7,267.73,267.93,None,38578.0,Tavon Wilson,31.0,SS,away,28,2020101110,2265,left
8800357,2020-10-11T22:17:26.800,67.5,17.8,6.98,0.91,0.7,268.31,267.04,None,38578.0,Tavon Wilson,31.0,SS,away,29,2020101110,2265,left
8800358,2020-10-11T22:17:26.900,66.8,17.75,6.99,1.05,0.7,269.53,266.05,None,38578.0,Tavon Wilson,31.0,SS,away,30,2020101110,2265,left
8800359,2020-10-11T22:17:27.000,66.09,17.69,7.06,1.14,0.71,268.24,264.78,None,38578.0,Tavon Wilson,31.0,SS,away,31,2020101110,2265,left
8800360,2020-10-11T22:17:27.100,65.38,17.61,7.04,1.41,0.71,267.26,263.23,None,38578.0,Tavon Wilson,31.0,SS,away,32,2020101110,2265,left
8800361,2020-10-11T22:17:27.200,64.68,17.52,7.0,1.42,0.7,265.03,262.31,None,38578.0,Tavon Wilson,31.0,SS,away,33,2020101110,2265,left
8800362,2020-10-11T22:17:27.300,63.99,17.42,6.97,1.42,0.7,263.36,261.4,None,38578.0,Tavon Wilson,31.0,SS,away,34,2020101110,2265,left
8800363,2020-10-11T22:17:27.400,63.29,17.31,6.98,1.33,0.71,260.83,260.49,None,38578.0,Tavon Wilson,31.0,SS,away,35,2020101110,2265,left
8800364,2020-10-11T22:17:27.500,62.6,17.19,7.0,1.16,0.71,263.0,259.72,None,38578.0,Tavon Wilson,31.0,SS,away,36,2020101110,2265,left
8800365,2020-10-11T22:17:27.600,61.91,17.05,6.97,1.18,0.7,261.85,258.73,None,38578.0,Tavon Wilson,31.0,SS,away,37,2020101110,2265,left
8800366,2020-10-11T22:17:27.700,61.23,16.91,6.91,1.25,0.7,259.33,258.03,None,38578.0,Tavon Wilson,31.0,SS,away,38,2020101110,2265,left
8800367,2020-10-11T22:17:27.800,60.54,16.77,6.93,1.08,0.7,256.23,257.55,None,38578.0,Tavon Wilson,31.0,SS,away,39,2020101110,2265,left
8800368,2020-10-11T22:17:27.900,59.86,16.61,6.94,1.0,0.7,256.23,256.89,None,38578.0,Tavon Wilson,31.0,SS,away,40,2020101110,2265,left
8800369,2020-10-11T22:17:28.000,59.19,16.44,6.86,1.2,0.69,257.47,256.0,None,38578.0,Tavon Wilson,31.0,SS,away,41,2020101110,2265,left
8800370,2020-10-11T22:17:28.100,58.52,16.27,6.85,1.24,0.69,260.15,255.07,None,38578.0,Tavon Wilson,31.0,SS,away,42,2020101110,2265,left
8800371,2020-10-11T22:17:28.200,57.85,16.08,6.85,1.16,0.69,260.15,254.44,None,38578.0,Tavon Wilson,31.0,SS,away,43,2020101110,2265,left
8800372,2020-10-11T22:17:28.300,57.2,15.9,6.79,1.08,0.68,258.96,254.02,None,38578.0,Tavon Wilson,31.0,SS,away,44,2020101110,2265,left
8800373,2020-10-11T22:17:28.400,56.55,15.71,6.72,1.12,0.68,256.58,253.89,None,38578.0,Tavon Wilson,31.0,SS,away,45,2020101110,2265,left
8800374,2020-10-11T22:17:28.500,55.91,15.52,6.61,1.33,0.67,254.1,253.74,None,38578.0,Tavon Wilson,31.0,SS,away,46,2020101110,2265,left
8800375,2020-10-11T22:17:28.600,55.27,15.34,6.56,1.28,0.66,254.1,253.83,None,38578.0,Tavon Wilson,31.0,SS,away,47,2020101110,2265,left
8800376,2020-10-11T22:17:28.700,54.64,15.16,6.47,1.32,0.65,254.99,253.7,None,38578.0,Tavon Wilson,31.0,SS,away,48,2020101110,2265,left
8800377,2020-10-11T22:17:28.800,54.03,14.97,6.37,1.44,0.64,254.35,253.51,None,38578.0,Tavon Wilson,31.0,SS,away,49,2020101110,2265,left
8800378,2020-10-11T22:17:28.900,53.42,14.79,6.26,1.5,0.63,250.28,253.94,None,38578.0,Tavon Wilson,31.0,SS,away,50,2020101110,2265,left
8800379,2020-10-11T22:17:29.000,52.83,14.62,6.11,1.62,0.62,246.65,254.1,None,38578.0,Tavon Wilson,31.0,SS,away,51,2020101110,2265,left
8800380,2020-10-11T22:17:29.100,52.25,14.46,5.96,1.69,0.6,244.39,254.41,touchback,38578.0,Tavon Wilson,31.0,SS,away,52,2020101110,2265,left
8800381,2020-10-11T22:17:29.200,51.68,14.3,5.83,1.74,0.59,244.39,255.21,None,38578.0,Tavon Wilson,31.0,SS,away,53,2020101110,2265,left
8800382,2020-10-11T22:17:29.300,51.12,14.16,5.69,1.79,0.58,245.62,255.95,None,38578.0,Tavon Wilson,31.0,SS,away,54,2020101110,2265,left
8800383,2020-10-11T22:17:29.400,50.57,14.03,5.57,1.69,0.56,247.07,256.65,None,38578.0,Tavon Wilson,31.0,SS,away,55,2020101110,2265,left
8800384,2020-10-11T22:17:29.500,50.03,13.9,5.45,1.68,0.55,247.07,257.61,None,38578.0,Tavon Wilson,31.0,SS,away,56,2020101110,2265,left
8800385,2020-10-11T22:17:29.600,49.51,13.79,5.28,1.79,0.54,247.07,258.46,None,38578.0,Tavon Wilson,31.0,SS,away,57,2020101110,2265,left
8800386,2020-10-11T22:17:29.700,49.0,13.69,5.13,1.96,0.52,246.12,260.29,None,38578.0,Tavon Wilson,31.0,SS,away,58,2020101110,2265,left
8800387,2020-10-11T22:17:29.800,48.5,13.61,4.95,2.05,0.5,246.12,261.57,None,38578.0,Tavon Wilson,31.0,SS,away,59,2020101110,2265,left
8800388,2020-10-11T22:17:29.900,48.02,13.55,4.78,2.18,0.49,248.69,263.44,None,38578.0,Tavon Wilson,31.0,SS,away,60,2020101110,2265,left
8800389,2020-10-11T22:17:30.000,47.55,13.51,4.62,2.16,0.47,252.15,265.21,None,38578.0,Tavon Wilson,31.0,SS,away,61,2020101110,2265,left
8800390,2020-10-11T22:17:24.000,76.43,44.89,0.02,0.18,0.0,247.86,5.48,None,41448.0,T.J. Carrie,38.0,CB,away,1,2020101110,2265,left
8800391,2020-10-11T22:17:24.100,76.44,44.9,0.04,0.26,0.0,250.05,69.48,None,41448.0,T.J. Carrie,38.0,CB,away,2,2020101110,2265,left
8800392,2020-10-11T22:17:24.200,76.44,44.9,0.05,0.25,0.0,250.89,103.75,None,41448.0,T.J. Carrie,38.0,CB,away,3,2020101110,2265,left
