,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
6874838,2020-11-01T22:41:05.400,27.17,33.06,0.08,0.83,0.01,225.98,326.42,None,37792.0,Nick Bellore,44.0,FB,home,1,2020110109,1867,right
6874839,2020-11-01T22:41:05.500,27.15,33.07,0.13,0.46,0.02,225.98,324.56,None,37792.0,Nick Bellore,44.0,FB,home,2,2020110109,1867,right
6874840,2020-11-01T22:41:05.600,27.13,33.1,0.3,0.35,0.04,225.98,330.61,None,37792.0,Nick Bellore,44.0,FB,home,3,2020110109,1867,right
6874841,2020-11-01T22:41:05.700,27.11,33.12,0.26,0.15,0.02,223.16,323.99,None,37792.0,Nick Bellore,44.0,FB,home,4,2020110109,1867,right
6874842,2020-11-01T22:41:05.800,27.11,33.14,0.22,0.15,0.02,223.16,333.74,None,37792.0,Nick Bellore,44.0,FB,home,5,2020110109,1867,right
6874843,2020-11-01T22:41:05.900,27.11,33.15,0.19,0.14,0.01,223.86,343.12,line_set,37792.0,Nick Bellore,44.0,FB,home,6,2020110109,1867,right
6874844,2020-11-01T22:41:06.000,27.11,33.16,0.16,0.13,0.01,224.87,351.58,None,37792.0,Nick Bellore,44.0,FB,home,7,2020110109,1867,right
6874845,2020-11-01T22:41:06.100,27.15,33.16,0.14,0.1,0.04,224.11,47.8,None,37792.0,Nick Bellore,44.0,FB,home,8,2020110109,1867,right
6874846,2020-11-01T22:41:06.200,27.17,33.14,0.13,0.07,0.02,222.76,78.2,None,37792.0,Nick Bellore,44.0,FB,home,9,2020110109,1867,right
6874847,2020-11-01T22:41:06.300,27.17,33.12,0.13,0.5,0.02,222.04,113.53,None,37792.0,Nick Bellore,44.0,FB,home,10,2020110109,1867,right
6874848,2020-11-01T22:41:06.400,27.16,33.1,0.17,0.99,0.02,227.37,164.04,ball_snap,37792.0,Nick Bellore,44.0,FB,home,11,2020110109,1867,right
6874849,2020-11-01T22:41:06.500,27.13,33.07,0.38,2.1,0.04,235.75,222.65,None,37792.0,Nick Bellore,44.0,FB,home,12,2020110109,1867,right
6874850,2020-11-01T22:41:06.600,27.09,33.03,0.73,3.1,0.05,237.97,236.29,None,37792.0,Nick Bellore,44.0,FB,home,13,2020110109,1867,right
6874851,2020-11-01T22:41:06.700,27.0,32.99,1.22,3.82,0.1,240.4,242.21,None,37792.0,Nick Bellore,44.0,FB,home,14,2020110109,1867,right
6874852,2020-11-01T22:41:06.800,26.86,32.92,1.77,4.31,0.15,230.3,247.89,None,37792.0,Nick Bellore,44.0,FB,home,15,2020110109,1867,right
6874853,2020-11-01T22:41:06.900,26.67,32.84,2.37,4.53,0.21,234.15,249.63,None,37792.0,Nick Bellore,44.0,FB,home,16,2020110109,1867,right
6874854,2020-11-01T22:41:07.000,26.41,32.76,2.94,4.57,0.27,237.97,252.56,None,37792.0,Nick Bellore,44.0,FB,home,17,2020110109,1867,right
6874855,2020-11-01T22:41:07.100,26.1,32.67,3.43,4.1,0.32,239.58,254.39,None,37792.0,Nick Bellore,44.0,FB,home,18,2020110109,1867,right
6874856,2020-11-01T22:41:07.200,25.75,32.58,3.81,3.39,0.36,239.58,256.11,None,37792.0,Nick Bellore,44.0,FB,home,19,2020110109,1867,right
6874857,2020-11-01T22:41:07.300,25.38,32.49,3.94,2.17,0.38,237.89,257.11,None,37792.0,Nick Bellore,44.0,FB,home,20,2020110109,1867,right
6874858,2020-11-01T22:41:07.400,25.0,32.41,3.95,1.1,0.39,237.89,258.82,None,37792.0,Nick Bellore,44.0,FB,home,21,2020110109,1867,right
6874859,2020-11-01T22:41:07.500,24.63,32.35,3.76,1.12,0.38,241.71,260.81,None,37792.0,Nick Bellore,44.0,FB,home,22,2020110109,1867,right
6874860,2020-11-01T22:41:07.600,24.27,32.3,3.59,1.89,0.37,243.51,263.48,None,37792.0,Nick Bellore,44.0,FB,home,23,2020110109,1867,right
6874861,2020-11-01T22:41:07.700,23.93,32.27,3.3,2.56,0.34,243.51,266.49,None,37792.0,Nick Bellore,44.0,FB,home,24,2020110109,1867,right
6874862,2020-11-01T22:41:07.800,23.62,32.26,2.98,3.12,0.31,245.61,270.0,None,37792.0,Nick Bellore,44.0,FB,home,25,2020110109,1867,right
6874863,2020-11-01T22:41:07.900,23.34,32.27,2.6,3.54,0.28,244.32,275.29,None,37792.0,Nick Bellore,44.0,FB,home,26,2020110109,1867,right
6874864,2020-11-01T22:41:08.000,23.1,32.31,2.25,3.78,0.24,242.69,283.67,None,37792.0,Nick Bellore,44.0,FB,home,27,2020110109,1867,right
6874865,2020-11-01T22:41:08.100,22.91,32.39,1.94,4.07,0.21,241.14,296.59,None,37792.0,Nick Bellore,44.0,FB,home,28,2020110109,1867,right
6874866,2020-11-01T22:41:08.200,22.78,32.49,1.6,4.12,0.16,238.05,311.11,None,37792.0,Nick Bellore,44.0,FB,home,29,2020110109,1867,right
6874867,2020-11-01T22:41:08.300,22.7,32.6,1.4,4.07,0.14,233.9,330.79,None,37792.0,Nick Bellore,44.0,FB,home,30,2020110109,1867,right
6874868,2020-11-01T22:41:08.400,22.67,32.73,1.36,3.95,0.13,227.15,351.91,punt,37792.0,Nick Bellore,44.0,FB,home,31,2020110109,1867,right
6874869,2020-11-01T22:41:08.500,22.68,32.87,1.44,3.94,0.14,221.6,11.58,None,37792.0,Nick Bellore,44.0,FB,home,32,2020110109,1867,right
6874870,2020-11-01T22:41:08.600,22.74,33.0,1.58,3.75,0.15,215.12,29.81,None,37792.0,Nick Bellore,44.0,FB,home,33,2020110109,1867,right
6874871,2020-11-01T22:41:08.700,22.85,33.12,1.77,3.83,0.17,207.92,46.42,None,37792.0,Nick Bellore,44.0,FB,home,34,2020110109,1867,right
6874872,2020-11-01T22:41:08.800,23.03,33.23,2.19,4.13,0.21,198.31,61.57,None,37792.0,Nick Bellore,44.0,FB,home,35,2020110109,1867,right
6874873,2020-11-01T22:41:08.900,23.26,33.32,2.65,4.09,0.25,186.89,70.57,None,37792.0,Nick Bellore,44.0,FB,home,36,2020110109,1867,right
