,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
4231793,2020-11-29T21:08:01.800,39.67,21.33,0.0,0.0,0.01,86.29,248.08,None,40078.0,Kyle Juszczyk,44.0,FB,away,1,2020112909,128,right
4231794,2020-11-29T21:08:01.900,39.66,21.33,0.0,0.0,0.01,86.91,245.96,None,40078.0,Kyle Juszczyk,44.0,FB,away,2,2020112909,128,right
4231795,2020-11-29T21:08:02.000,39.66,21.33,0.0,0.0,0.01,86.91,254.86,None,40078.0,Kyle Juszczyk,44.0,FB,away,3,2020112909,128,right
4231796,2020-11-29T21:08:02.100,39.66,21.33,0.0,0.0,0.01,88.92,255.0,None,40078.0,Kyle Juszczyk,44.0,FB,away,4,2020112909,128,right
4231797,2020-11-29T21:08:02.200,39.65,21.34,0.0,0.0,0.01,88.92,262.55,None,40078.0,Kyle Juszczyk,44.0,FB,away,5,2020112909,128,right
4231798,2020-11-29T21:08:02.300,39.66,21.34,0.0,0.0,0.01,88.92,272.24,None,40078.0,Kyle Juszczyk,44.0,FB,away,6,2020112909,128,right
4231799,2020-11-29T21:08:02.400,39.67,21.35,0.0,0.0,0.01,87.64,280.51,None,40078.0,Kyle Juszczyk,44.0,FB,away,7,2020112909,128,right
4231800,2020-11-29T21:08:02.500,39.67,21.35,0.0,0.0,0.0,86.61,280.94,None,40078.0,Kyle Juszczyk,44.0,FB,away,8,2020112909,128,right
4231801,2020-11-29T21:08:02.600,39.67,21.36,0.0,0.0,0.01,86.61,300.94,None,40078.0,Kyle Juszczyk,44.0,FB,away,9,2020112909,128,right
4231802,2020-11-29T21:08:02.700,39.67,21.35,0.0,0.0,0.0,85.81,297.41,None,40078.0,Kyle Juszczyk,44.0,FB,away,10,2020112909,128,right
4231803,2020-11-29T21:08:02.800,39.67,21.35,0.0,0.0,0.0,87.12,299.48,ball_snap,40078.0,Kyle Juszczyk,44.0,FB,away,11,2020112909,128,right
4231804,2020-11-29T21:08:02.900,39.66,21.35,0.0,0.0,0.01,89.0,286.93,None,40078.0,Kyle Juszczyk,44.0,FB,away,12,2020112909,128,right
4231805,2020-11-29T21:08:03.000,39.65,21.35,0.0,0.0,0.01,90.01,282.72,None,40078.0,Kyle Juszczyk,44.0,FB,away,13,2020112909,128,right
4231806,2020-11-29T21:08:03.100,39.64,21.35,0.04,0.91,0.01,91.55,274.65,None,40078.0,Kyle Juszczyk,44.0,FB,away,14,2020112909,128,right
4231807,2020-11-29T21:08:03.200,39.62,21.35,0.26,2.29,0.02,90.97,268.41,None,40078.0,Kyle Juszczyk,44.0,FB,away,15,2020112909,128,right
4231808,2020-11-29T21:08:03.300,39.57,21.35,0.58,3.1,0.04,90.97,268.83,None,40078.0,Kyle Juszczyk,44.0,FB,away,16,2020112909,128,right
4231809,2020-11-29T21:08:03.400,39.49,21.34,0.97,3.44,0.08,92.44,264.37,None,40078.0,Kyle Juszczyk,44.0,FB,away,17,2020112909,128,right
4231810,2020-11-29T21:08:03.500,39.37,21.33,1.34,3.25,0.12,93.1,264.65,None,40078.0,Kyle Juszczyk,44.0,FB,away,18,2020112909,128,right
4231811,2020-11-29T21:08:03.600,39.22,21.32,1.65,2.75,0.15,93.1,264.17,None,40078.0,Kyle Juszczyk,44.0,FB,away,19,2020112909,128,right
4231812,2020-11-29T21:08:03.700,39.05,21.3,1.87,2.15,0.17,94.19,263.98,None,40078.0,Kyle Juszczyk,44.0,FB,away,20,2020112909,128,right
4231813,2020-11-29T21:08:03.800,38.87,21.28,1.99,1.4,0.19,94.19,262.88,None,40078.0,Kyle Juszczyk,44.0,FB,away,21,2020112909,128,right
4231814,2020-11-29T21:08:03.900,38.68,21.24,2.01,0.72,0.19,96.13,260.88,None,40078.0,Kyle Juszczyk,44.0,FB,away,22,2020112909,128,right
4231815,2020-11-29T21:08:04.000,38.48,21.21,2.04,0.43,0.2,96.97,259.48,None,40078.0,Kyle Juszczyk,44.0,FB,away,23,2020112909,128,right
4231816,2020-11-29T21:08:04.100,38.28,21.17,2.06,0.45,0.2,98.04,257.83,None,40078.0,Kyle Juszczyk,44.0,FB,away,24,2020112909,128,right
4231817,2020-11-29T21:08:04.200,38.07,21.12,2.09,0.39,0.21,98.87,257.35,None,40078.0,Kyle Juszczyk,44.0,FB,away,25,2020112909,128,right
4231818,2020-11-29T21:08:04.300,37.86,21.08,2.12,0.36,0.21,98.87,256.52,None,40078.0,Kyle Juszczyk,44.0,FB,away,26,2020112909,128,right
4231819,2020-11-29T21:08:04.400,37.65,21.02,2.14,0.45,0.22,98.87,254.25,None,40078.0,Kyle Juszczyk,44.0,FB,away,27,2020112909,128,right
4231820,2020-11-29T21:08:04.500,37.45,20.95,2.14,0.5,0.22,99.78,252.19,None,40078.0,Kyle Juszczyk,44.0,FB,away,28,2020112909,128,right
4231821,2020-11-29T21:08:04.600,37.24,20.87,2.2,0.66,0.22,100.69,248.75,None,40078.0,Kyle Juszczyk,44.0,FB,away,29,2020112909,128,right
4231822,2020-11-29T21:08:04.700,37.04,20.78,2.27,0.94,0.23,101.35,245.51,None,40078.0,Kyle Juszczyk,44.0,FB,away,30,2020112909,128,right
4231823,2020-11-29T21:08:04.800,36.82,20.67,2.41,1.31,0.24,102.18,241.68,None,40078.0,Kyle Juszczyk,44.0,FB,away,31,2020112909,128,right
4231824,2020-11-29T21:08:04.900,36.6,20.54,2.68,1.84,0.26,101.15,238.02,punt,40078.0,Kyle Juszczyk,44.0,FB,away,32,2020112909,128,right
4231825,2020-11-29T21:08:05.000,36.37,20.39,2.95,2.05,0.28,102.06,236.21,None,40078.0,Kyle Juszczyk,44.0,FB,away,33,2020112909,128,right
4231826,2020-11-29T21:08:05.100,36.11,20.21,3.28,2.39,0.31,108.66,234.73,None,40078.0,Kyle Juszczyk,44.0,FB,away,34,2020112909,128,right
4231827,2020-11-29T21:08:05.200,35.83,20.01,3.59,2.35,0.34,113.0,233.12,None,40078.0,Kyle Juszczyk,44.0,FB,away,35,2020112909,128,right
4231828,2020-11-29T21:08:05.300,35.53,19.77,3.93,2.35,0.38,119.15,230.63,None,40078.0,Kyle Juszczyk,44.0,FB,away,36,2020112909,128,right
4231829,2020-11-29T21:08:05.400,35.23,19.51,4.16,2.03,0.41,120.26,228.47,None,40078.0,Kyle Juszczyk,44.0,FB,away,37,2020112909,128,right
4231830,2020-11-29T21:08:05.500,34.91,19.2,4.46,2.09,0.44,124.46,225.43,None,40078.0,Kyle Juszczyk,44.0,FB,away,38,2020112909,128,right
4231831,2020-11-29T21:08:05.600,34.6,18.85,4.71,2.15,0.46,135.36,221.57,None,40078.0,Kyle Juszczyk,44.0,FB,away,39,2020112909,128,right
4231832,2020-11-29T21:08:05.700,34.3,18.48,4.87,2.08,0.48,140.32,218.24,None,40078.0,Kyle Juszczyk,44.0,FB,away,40,2020112909,128,right
4231833,2020-11-29T21:08:05.800,34.02,18.07,4.97,2.21,0.49,138.94,214.09,None,40078.0,Kyle Juszczyk,44.0,FB,away,41,2020112909,128,right
4231834,2020-11-29T21:08:05.900,33.77,17.65,5.02,2.5,0.49,133.3,209.4,None,40078.0,Kyle Juszczyk,44.0,FB,away,42,2020112909,128,right
4231835,2020-11-29T21:08:06.000,33.57,17.17,5.14,3.6,0.51,139.13,202.95,None,40078.0,Kyle Juszczyk,44.0,FB,away,43,2020112909,128,right
4231836,2020-11-29T21:08:06.100,33.39,16.69,5.22,3.8,0.52,144.64,197.95,None,40078.0,Kyle Juszczyk,44.0,FB,away,44,2020112909,128,right
4231837,2020-11-29T21:08:06.200,33.27,16.18,5.3,3.93,0.53,149.8,192.19,None,40078.0,Kyle Juszczyk,44.0,FB,away,45,2020112909,128,right
4231838,2020-11-29T21:08:06.300,33.21,15.63,5.5,4.46,0.55,148.56,184.72,None,40078.0,Kyle Juszczyk,44.0,FB,away,46,2020112909,128,right
4231839,2020-11-29T21:08:06.400,33.22,15.06,5.72,4.92,0.57,126.48,177.8,None,40078.0,Kyle Juszczyk,44.0,FB,away,47,2020112909,128,right
4231840,2020-11-29T21:08:06.500,33.27,14.48,5.9,4.88,0.58,117.7,172.69,None,40078.0,Kyle Juszczyk,44.0,FB,away,48,2020112909,128,right
4231841,2020-11-29T21:08:06.600,33.39,13.89,6.12,5.18,0.61,119.7,166.03,None,40078.0,Kyle Juszczyk,44.0,FB,away,49,2020112909,128,right
4231842,2020-11-29T21:08:06.700,33.57,13.29,6.33,5.18,0.62,115.68,160.41,None,40078.0,Kyle Juszczyk,44.0,FB,away,50,2020112909,128,right
4231843,2020-11-29T21:08:06.800,33.82,12.7,6.52,5.32,0.64,105.86,154.68,None,40078.0,Kyle Juszczyk,44.0,FB,away,51,2020112909,128,right
4231844,2020-11-29T21:08:06.900,34.13,12.11,6.75,5.18,0.66,97.25,149.4,None,40078.0,Kyle Juszczyk,44.0,FB,away,52,2020112909,128,right
4231845,2020-11-29T21:08:07.000,34.52,11.55,6.93,5.13,0.69,94.48,143.46,None,40078.0,Kyle Juszczyk,44.0,FB,away,53,2020112909,128,right
4231846,2020-11-29T21:08:07.100,34.96,11.0,7.08,4.8,0.7,94.48,138.63,None,40078.0,Kyle Juszczyk,44.0,FB,away,54,2020112909,128,right
4231847,2020-11-29T21:08:07.200,35.46,10.48,7.26,4.36,0.72,87.4,134.53,None,40078.0,Kyle Juszczyk,44.0,FB,away,55,2020112909,128,right
4231848,2020-11-29T21:08:07.300,36.02,10.0,7.45,4.19,0.74,90.0,129.92,None,40078.0,Kyle Juszczyk,44.0,FB,away,56,2020112909,128,right
4231849,2020-11-29T21:08:07.400,36.62,9.53,7.63,3.84,0.76,87.83,126.24,None,40078.0,Kyle Juszczyk,44.0,FB,away,57,2020112909,128,right
4231850,2020-11-29T21:08:07.500,37.27,9.1,7.81,3.91,0.78,91.69,122.41,None,40078.0,Kyle Juszczyk,44.0,FB,away,58,2020112909,128,right
4231851,2020-11-29T21:08:07.600,37.96,8.71,7.97,3.65,0.8,95.73,118.91,None,40078.0,Kyle Juszczyk,44.0,FB,away,59,2020112909,128,right
4231852,2020-11-29T21:08:07.700,38.68,8.34,8.06,3.32,0.8,95.73,116.0,None,40078.0,Kyle Juszczyk,44.0,FB,away,60,2020112909,128,right
4231853,2020-11-29T21:08:07.800,39.42,8.0,8.13,3.05,0.81,94.52,113.61,None,40078.0,Kyle Juszczyk,44.0,FB,away,61,2020112909,128,right
4231854,2020-11-29T21:08:07.900,40.18,7.69,8.2,2.71,0.82,93.34,111.43,None,40078.0,Kyle Juszczyk,44.0,FB,away,62,2020112909,128,right
4231855,2020-11-29T21:08:08.000,40.97,7.4,8.38,2.6,0.84,98.38,109.06,None,40078.0,Kyle Juszczyk,44.0,FB,away,63,2020112909,128,right
4231856,2020-11-29T21:08:08.100,41.77,7.13,8.44,2.2,0.84,97.0,107.59,None,40078.0,Kyle Juszczyk,44.0,FB,away,64,2020112909,128,right
4231857,2020-11-29T21:08:08.200,42.58,6.88,8.51,1.85,0.85,97.0,106.33,None,40078.0,Kyle Juszczyk,44.0,FB,away,65,2020112909,128,right
4231858,2020-11-29T21:08:08.300,43.41,6.65,8.6,1.58,0.86,97.0,105.19,None,40078.0,Kyle Juszczyk,44.0,FB,away,66,2020112909,128,right
4231859,2020-11-29T21:08:08.400,44.25,6.43,8.67,1.39,0.87,97.0,104.12,None,40078.0,Kyle Juszczyk,44.0,FB,away,67,2020112909,128,right
4231860,2020-11-29T21:08:08.500,45.1,6.22,8.73,1.17,0.87,94.26,103.31,None,40078.0,Kyle Juszczyk,44.0,FB,away,68,2020112909,128,right
4231861,2020-11-29T21:08:08.600,45.96,6.03,8.82,1.18,0.88,93.39,102.22,None,40078.0,Kyle Juszczyk,44.0,FB,away,69,2020112909,128,right
4231862,2020-11-29T21:08:08.700,46.83,5.85,8.94,1.32,0.89,95.89,100.96,None,40078.0,Kyle Juszczyk,44.0,FB,away,70,2020112909,128,right
4231863,2020-11-29T21:08:08.800,47.71,5.69,8.97,1.39,0.9,95.89,99.82,None,40078.0,Kyle Juszczyk,44.0,FB,away,71,2020112909,128,right
4231864,2020-11-29T21:08:08.900,48.61,5.53,9.03,1.16,0.91,97.68,99.47,None,40078.0,Kyle Juszczyk,44.0,FB,away,72,2020112909,128,right
4231865,2020-11-29T21:08:09.000,49.52,5.39,9.11,1.03,0.92,97.68,98.99,None,40078.0,Kyle Juszczyk,44.0,FB,away,73,2020112909,128,right
4231866,2020-11-29T21:08:09.100,50.44,5.23,9.25,0.62,0.93,96.01,99.49,None,40078.0,Kyle Juszczyk,44.0,FB,away,74,2020112909,128,right
4231867,2020-11-29T21:08:09.200,51.36,5.07,9.31,0.7,0.94,94.31,99.71,None,40078.0,Kyle Juszczyk,44.0,FB,away,75,2020112909,128,right
4231868,2020-11-29T21:08:09.300,52.29,4.9,9.35,0.91,0.94,89.82,100.04,None,40078.0,Kyle Juszczyk,44.0,FB,away,76,2020112909,128,right
