,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
796490,2020-12-26T00:09:03.000,105.24,23.83,0.03,0.03,0.01,274.04,243.31,None,34723.0,Britton Colquitt,2.0,P,away,1,2020122500,3517,left
796491,2020-12-26T00:09:03.100,105.24,23.83,0.02,0.03,0.0,274.04,243.55,None,34723.0,Britton Colquitt,2.0,P,away,2,2020122500,3517,left
796492,2020-12-26T00:09:03.200,105.24,23.82,0.02,0.03,0.01,274.04,241.23,None,34723.0,Britton Colquitt,2.0,P,away,3,2020122500,3517,left
796493,2020-12-26T00:09:03.300,105.23,23.81,0.02,0.02,0.01,274.04,240.79,None,34723.0,Britton Colquitt,2.0,P,away,4,2020122500,3517,left
796494,2020-12-26T00:09:03.400,105.23,23.81,0.02,0.02,0.0,274.04,239.68,None,34723.0,Britton Colquitt,2.0,P,away,5,2020122500,3517,left
796495,2020-12-26T00:09:03.500,105.23,23.81,0.02,0.05,0.0,274.8,232.74,None,34723.0,Britton Colquitt,2.0,P,away,6,2020122500,3517,left
796496,2020-12-26T00:09:03.600,105.23,23.8,0.04,0.33,0.01,274.8,192.22,None,34723.0,Britton Colquitt,2.0,P,away,7,2020122500,3517,left
796497,2020-12-26T00:09:03.700,105.23,23.8,0.06,0.32,0.0,274.11,195.38,None,34723.0,Britton Colquitt,2.0,P,away,8,2020122500,3517,left
796498,2020-12-26T00:09:03.800,105.23,23.8,0.06,0.14,0.0,274.11,208.67,None,34723.0,Britton Colquitt,2.0,P,away,9,2020122500,3517,left
796499,2020-12-26T00:09:03.900,105.22,23.79,0.08,0.19,0.01,274.11,223.51,None,34723.0,Britton Colquitt,2.0,P,away,10,2020122500,3517,left
796500,2020-12-26T00:09:04.000,105.21,23.79,0.11,0.27,0.01,274.11,246.66,ball_snap,34723.0,Britton Colquitt,2.0,P,away,11,2020122500,3517,left
796501,2020-12-26T00:09:04.100,105.2,23.78,0.16,0.34,0.02,274.11,250.38,None,34723.0,Britton Colquitt,2.0,P,away,12,2020122500,3517,left
796502,2020-12-26T00:09:04.200,105.17,23.77,0.25,0.34,0.03,274.99,243.7,None,34723.0,Britton Colquitt,2.0,P,away,13,2020122500,3517,left
796503,2020-12-26T00:09:04.300,105.15,23.76,0.31,0.4,0.03,274.99,244.36,None,34723.0,Britton Colquitt,2.0,P,away,14,2020122500,3517,left
796504,2020-12-26T00:09:04.400,105.11,23.75,0.38,0.51,0.04,275.89,251.87,None,34723.0,Britton Colquitt,2.0,P,away,15,2020122500,3517,left
796505,2020-12-26T00:09:04.500,105.06,23.75,0.44,0.54,0.04,275.89,257.77,None,34723.0,Britton Colquitt,2.0,P,away,16,2020122500,3517,left
796506,2020-12-26T00:09:04.600,105.02,23.74,0.46,0.47,0.04,276.65,265.35,None,34723.0,Britton Colquitt,2.0,P,away,17,2020122500,3517,left
796507,2020-12-26T00:09:04.700,104.97,23.74,0.5,0.47,0.05,277.24,270.97,None,34723.0,Britton Colquitt,2.0,P,away,18,2020122500,3517,left
796508,2020-12-26T00:09:04.800,104.92,23.74,0.59,0.55,0.06,277.24,273.05,None,34723.0,Britton Colquitt,2.0,P,away,19,2020122500,3517,left
796509,2020-12-26T00:09:04.900,104.85,23.74,0.69,0.58,0.07,277.24,270.41,None,34723.0,Britton Colquitt,2.0,P,away,20,2020122500,3517,left
796510,2020-12-26T00:09:05.000,104.78,23.74,0.78,0.68,0.07,278.31,267.71,None,34723.0,Britton Colquitt,2.0,P,away,21,2020122500,3517,left
796511,2020-12-26T00:09:05.100,104.68,23.73,0.98,1.1,0.09,279.72,265.41,None,34723.0,Britton Colquitt,2.0,P,away,22,2020122500,3517,left
796512,2020-12-26T00:09:05.200,104.57,23.72,1.19,1.31,0.11,277.52,266.65,None,34723.0,Britton Colquitt,2.0,P,away,23,2020122500,3517,left
796513,2020-12-26T00:09:05.300,104.45,23.72,1.38,1.5,0.13,278.17,267.96,None,34723.0,Britton Colquitt,2.0,P,away,24,2020122500,3517,left
796514,2020-12-26T00:09:05.400,104.3,23.71,1.56,1.47,0.15,279.31,265.95,None,34723.0,Britton Colquitt,2.0,P,away,25,2020122500,3517,left
796515,2020-12-26T00:09:05.500,104.13,23.7,1.77,1.44,0.17,275.9,267.06,None,34723.0,Britton Colquitt,2.0,P,away,26,2020122500,3517,left
796516,2020-12-26T00:09:05.600,103.95,23.69,1.94,1.28,0.19,271.08,268.28,None,34723.0,Britton Colquitt,2.0,P,away,27,2020122500,3517,left
796517,2020-12-26T00:09:05.700,103.74,23.69,2.07,1.03,0.2,271.08,269.26,None,34723.0,Britton Colquitt,2.0,P,away,28,2020122500,3517,left
796518,2020-12-26T00:09:05.800,103.54,23.69,2.13,0.73,0.21,272.03,270.99,None,34723.0,Britton Colquitt,2.0,P,away,29,2020122500,3517,left
796519,2020-12-26T00:09:05.900,103.32,23.7,2.15,0.53,0.21,273.33,273.07,None,34723.0,Britton Colquitt,2.0,P,away,30,2020122500,3517,left
