,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
5312540,2020-11-15T21:00:03.000,58.28,28.49,0.0,0.0,0.0,69.9,295.77,None,42516.0,James O'Shaughnessy,80.0,TE,away,1,2020111503,3723,right
5312541,2020-11-15T21:00:03.100,58.28,28.5,0.0,0.0,0.0,69.9,297.35,None,42516.0,James O'Shaughnessy,80.0,TE,away,2,2020111503,3723,right
5312542,2020-11-15T21:00:03.200,58.28,28.5,0.0,0.0,0.0,70.5,298.34,None,42516.0,James O'Shaughnessy,80.0,TE,away,3,2020111503,3723,right
5312543,2020-11-15T21:00:03.300,58.28,28.5,0.0,0.0,0.0,70.5,300.47,None,42516.0,James O'Shaughnessy,80.0,TE,away,4,2020111503,3723,right
5312544,2020-11-15T21:00:03.400,58.28,28.5,0.0,0.0,0.0,70.5,303.01,None,42516.0,James O'Shaughnessy,80.0,TE,away,5,2020111503,3723,right
5312545,2020-11-15T21:00:03.500,58.28,28.5,0.0,0.0,0.0,70.5,300.85,None,42516.0,James O'Shaughnessy,80.0,TE,away,6,2020111503,3723,right
5312546,2020-11-15T21:00:03.600,58.29,28.49,0.0,0.0,0.0,70.5,298.53,None,42516.0,James O'Shaughnessy,80.0,TE,away,7,2020111503,3723,right
5312547,2020-11-15T21:00:03.700,58.28,28.49,0.0,0.0,0.0,70.5,293.95,None,42516.0,James O'Shaughnessy,80.0,TE,away,8,2020111503,3723,right
5312548,2020-11-15T21:00:03.800,58.27,28.49,0.0,0.0,0.01,71.28,287.81,None,42516.0,James O'Shaughnessy,80.0,TE,away,9,2020111503,3723,right
5312549,2020-11-15T21:00:03.900,58.26,28.49,0.0,0.0,0.01,71.28,283.9,None,42516.0,James O'Shaughnessy,80.0,TE,away,10,2020111503,3723,right
5312550,2020-11-15T21:00:04.000,58.25,28.49,0.05,0.79,0.01,70.61,273.02,ball_snap,42516.0,James O'Shaughnessy,80.0,TE,away,11,2020111503,3723,right
5312551,2020-11-15T21:00:04.100,58.24,28.49,0.25,1.97,0.02,68.78,279.38,None,42516.0,James O'Shaughnessy,80.0,TE,away,12,2020111503,3723,right
5312552,2020-11-15T21:00:04.200,58.19,28.5,0.54,2.69,0.04,68.78,278.03,None,42516.0,James O'Shaughnessy,80.0,TE,away,13,2020111503,3723,right
