,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
11023647,2020-09-20T23:14:15.100,31.43,29.89,0.03,0.04,0.01,85.34,64.61,None,35731.0,Jon Weeks,46.0,LS,home,1,2020092011,3835,right
11023648,2020-09-20T23:14:15.200,31.43,29.91,0.03,0.03,0.01,84.73,61.16,None,35731.0,Jon Weeks,46.0,LS,home,2,2020092011,3835,right
11023649,2020-09-20T23:14:15.300,31.43,29.91,0.03,0.03,0.0,83.48,61.09,None,35731.0,Jon Weeks,46.0,LS,home,3,2020092011,3835,right
11023650,2020-09-20T23:14:15.400,31.43,29.9,0.02,0.03,0.01,83.48,63.52,None,35731.0,Jon Weeks,46.0,LS,home,4,2020092011,3835,right
11023651,2020-09-20T23:14:15.500,31.42,29.9,0.02,0.02,0.01,84.1,61.04,None,35731.0,Jon Weeks,46.0,LS,home,5,2020092011,3835,right
11023652,2020-09-20T23:14:15.600,31.42,29.9,0.02,0.02,0.01,84.1,59.45,None,35731.0,Jon Weeks,46.0,LS,home,6,2020092011,3835,right
11023653,2020-09-20T23:14:15.700,31.41,29.91,0.01,0.19,0.01,79.55,17.87,None,35731.0,Jon Weeks,46.0,LS,home,7,2020092011,3835,right
11023654,2020-09-20T23:14:15.800,31.4,29.92,0.08,0.8,0.02,79.55,290.34,None,35731.0,Jon Weeks,46.0,LS,home,8,2020092011,3835,right
11023655,2020-09-20T23:14:15.900,31.36,29.92,0.3,1.5,0.04,77.71,274.97,None,35731.0,Jon Weeks,46.0,LS,home,9,2020092011,3835,right
11023656,2020-09-20T23:14:16.000,31.3,29.92,0.58,1.97,0.06,76.88,273.93,None,35731.0,Jon Weeks,46.0,LS,home,10,2020092011,3835,right
11023657,2020-09-20T23:14:16.100,31.23,29.92,0.87,2.55,0.07,74.85,271.96,ball_snap,35731.0,Jon Weeks,46.0,LS,home,11,2020092011,3835,right
11023658,2020-09-20T23:14:16.200,31.12,29.92,1.13,1.91,0.11,76.54,269.39,None,35731.0,Jon Weeks,46.0,LS,home,12,2020092011,3835,right
11023659,2020-09-20T23:14:16.300,30.99,29.92,1.36,1.54,0.13,76.54,269.1,None,35731.0,Jon Weeks,46.0,LS,home,13,2020092011,3835,right
11023660,2020-09-20T23:14:16.400,30.83,29.92,1.59,1.19,0.16,76.54,268.91,None,35731.0,Jon Weeks,46.0,LS,home,14,2020092011,3835,right
11023661,2020-09-20T23:14:16.500,30.65,29.92,1.73,0.64,0.18,72.38,269.11,None,35731.0,Jon Weeks,46.0,LS,home,15,2020092011,3835,right
11023662,2020-09-20T23:14:16.600,30.42,29.89,2.02,0.54,0.23,78.61,266.37,None,35731.0,Jon Weeks,46.0,LS,home,16,2020092011,3835,right
11023663,2020-09-20T23:14:16.700,30.2,29.87,2.11,0.24,0.22,82.03,265.18,None,35731.0,Jon Weeks,46.0,LS,home,17,2020092011,3835,right
11023664,2020-09-20T23:14:16.800,29.97,29.83,2.19,0.39,0.23,87.7,262.27,None,35731.0,Jon Weeks,46.0,LS,home,18,2020092011,3835,right
11023665,2020-09-20T23:14:16.900,29.76,29.8,2.16,0.55,0.22,90.28,261.03,None,35731.0,Jon Weeks,46.0,LS,home,19,2020092011,3835,right
11023666,2020-09-20T23:14:17.000,29.56,29.75,2.06,0.99,0.2,97.34,257.69,None,35731.0,Jon Weeks,46.0,LS,home,20,2020092011,3835,right
11023667,2020-09-20T23:14:17.100,29.38,29.7,1.89,1.5,0.19,104.34,254.79,None,35731.0,Jon Weeks,46.0,LS,home,21,2020092011,3835,right
11023668,2020-09-20T23:14:17.200,29.23,29.62,1.69,1.98,0.17,115.03,244.96,None,35731.0,Jon Weeks,46.0,LS,home,22,2020092011,3835,right
11023669,2020-09-20T23:14:17.300,29.09,29.53,1.55,1.94,0.16,117.76,238.46,None,35731.0,Jon Weeks,46.0,LS,home,23,2020092011,3835,right
11023670,2020-09-20T23:14:17.400,29.0,29.41,1.4,2.17,0.15,123.12,222.36,None,35731.0,Jon Weeks,46.0,LS,home,24,2020092011,3835,right
11023671,2020-09-20T23:14:17.500,28.94,29.29,1.35,2.44,0.14,130.98,206.63,None,35731.0,Jon Weeks,46.0,LS,home,25,2020092011,3835,right
11023672,2020-09-20T23:14:17.600,28.93,29.15,1.34,2.66,0.14,144.3,187.46,None,35731.0,Jon Weeks,46.0,LS,home,26,2020092011,3835,right
11023673,2020-09-20T23:14:17.700,28.95,29.01,1.42,2.42,0.14,149.92,172.02,None,35731.0,Jon Weeks,46.0,LS,home,27,2020092011,3835,right
11023674,2020-09-20T23:14:17.800,29.0,28.86,1.57,2.06,0.16,152.76,160.93,None,35731.0,Jon Weeks,46.0,LS,home,28,2020092011,3835,right
11023675,2020-09-20T23:14:17.900,29.08,28.7,1.74,2.07,0.18,152.76,151.27,None,35731.0,Jon Weeks,46.0,LS,home,29,2020092011,3835,right
11023676,2020-09-20T23:14:18.000,29.22,28.54,1.99,1.96,0.21,152.03,140.9,None,35731.0,Jon Weeks,46.0,LS,home,30,2020092011,3835,right
11023677,2020-09-20T23:14:18.100,29.38,28.39,2.16,1.7,0.22,150.23,134.13,None,35731.0,Jon Weeks,46.0,LS,home,31,2020092011,3835,right
11023678,2020-09-20T23:14:18.200,29.58,28.25,2.38,1.64,0.25,145.3,126.55,punt,35731.0,Jon Weeks,46.0,LS,home,32,2020092011,3835,right
11023679,2020-09-20T23:14:18.300,29.81,28.1,2.58,1.42,0.27,138.65,122.04,None,35731.0,Jon Weeks,46.0,LS,home,33,2020092011,3835,right
11023680,2020-09-20T23:14:18.400,30.09,27.97,2.84,1.43,0.31,134.8,116.19,None,35731.0,Jon Weeks,46.0,LS,home,34,2020092011,3835,right
11023681,2020-09-20T23:14:18.500,30.4,27.87,3.05,1.53,0.32,127.2,110.58,None,35731.0,Jon Weeks,46.0,LS,home,35,2020092011,3835,right
11023682,2020-09-20T23:14:18.600,30.71,27.77,3.19,1.4,0.33,123.18,106.8,None,35731.0,Jon Weeks,46.0,LS,home,36,2020092011,3835,right
11023683,2020-09-20T23:14:18.700,31.04,27.69,3.28,1.25,0.34,123.18,103.97,None,35731.0,Jon Weeks,46.0,LS,home,37,2020092011,3835,right
11023684,2020-09-20T23:14:18.800,31.41,27.62,3.52,1.28,0.38,118.96,100.78,None,35731.0,Jon Weeks,46.0,LS,home,38,2020092011,3835,right
11023685,2020-09-20T23:14:18.900,31.81,27.55,3.8,1.1,0.4,107.18,98.82,None,35731.0,Jon Weeks,46.0,LS,home,39,2020092011,3835,right
11023686,2020-09-20T23:14:19.000,32.21,27.5,3.95,0.91,0.41,102.91,96.78,None,35731.0,Jon Weeks,46.0,LS,home,40,2020092011,3835,right
11023687,2020-09-20T23:14:19.100,32.64,27.45,4.11,0.75,0.43,99.85,95.52,None,35731.0,Jon Weeks,46.0,LS,home,41,2020092011,3835,right
11023688,2020-09-20T23:14:19.200,33.08,27.43,4.24,0.89,0.44,105.78,93.32,None,35731.0,Jon Weeks,46.0,LS,home,42,2020092011,3835,right
11023689,2020-09-20T23:14:19.300,33.56,27.41,4.48,0.66,0.48,93.57,92.57,None,35731.0,Jon Weeks,46.0,LS,home,43,2020092011,3835,right
11023690,2020-09-20T23:14:19.400,34.03,27.39,4.63,0.62,0.48,89.83,91.58,None,35731.0,Jon Weeks,46.0,LS,home,44,2020092011,3835,right
11023691,2020-09-20T23:14:19.500,34.53,27.38,4.76,0.69,0.49,87.37,90.71,None,35731.0,Jon Weeks,46.0,LS,home,45,2020092011,3835,right
11023692,2020-09-20T23:14:19.600,35.04,27.38,4.91,0.79,0.52,87.37,90.2,None,35731.0,Jon Weeks,46.0,LS,home,46,2020092011,3835,right
11023693,2020-09-20T23:14:19.700,35.58,27.36,5.13,0.56,0.54,81.78,90.41,None,35731.0,Jon Weeks,46.0,LS,home,47,2020092011,3835,right
11023694,2020-09-20T23:14:19.800,36.13,27.36,5.28,0.31,0.54,80.24,90.27,None,35731.0,Jon Weeks,46.0,LS,home,48,2020092011,3835,right
11023695,2020-09-20T23:14:19.900,36.69,27.35,5.45,0.58,0.57,81.27,90.31,None,35731.0,Jon Weeks,46.0,LS,home,49,2020092011,3835,right
11023696,2020-09-20T23:14:20.000,37.3,27.36,5.7,0.6,0.6,89.22,89.8,None,35731.0,Jon Weeks,46.0,LS,home,50,2020092011,3835,right
11023697,2020-09-20T23:14:20.100,37.91,27.36,5.91,0.54,0.61,84.83,89.67,None,35731.0,Jon Weeks,46.0,LS,home,51,2020092011,3835,right
11023698,2020-09-20T23:14:20.200,38.53,27.36,6.03,0.52,0.62,85.63,89.76,None,35731.0,Jon Weeks,46.0,LS,home,52,2020092011,3835,right
11023699,2020-09-20T23:14:20.300,39.16,27.37,6.13,0.8,0.63,85.63,89.51,None,35731.0,Jon Weeks,46.0,LS,home,53,2020092011,3835,right
11023700,2020-09-20T23:14:20.400,39.82,27.38,6.36,0.87,0.66,90.54,88.73,None,35731.0,Jon Weeks,46.0,LS,home,54,2020092011,3835,right
11023701,2020-09-20T23:14:20.500,40.5,27.41,6.54,0.92,0.67,85.96,87.78,None,35731.0,Jon Weeks,46.0,LS,home,55,2020092011,3835,right
11023702,2020-09-20T23:14:20.600,41.17,27.44,6.62,1.13,0.68,87.55,87.1,None,35731.0,Jon Weeks,46.0,LS,home,56,2020092011,3835,right
11023703,2020-09-20T23:14:20.700,41.86,27.48,6.71,1.41,0.69,87.55,86.34,None,35731.0,Jon Weeks,46.0,LS,home,57,2020092011,3835,right
11023704,2020-09-20T23:14:20.800,42.57,27.53,6.87,1.42,0.71,92.78,85.7,None,35731.0,Jon Weeks,46.0,LS,home,58,2020092011,3835,right
11023705,2020-09-20T23:14:20.900,43.3,27.59,7.03,1.3,0.72,86.27,84.84,None,35731.0,Jon Weeks,46.0,LS,home,59,2020092011,3835,right
11023706,2020-09-20T23:14:21.000,44.01,27.66,7.08,1.3,0.72,88.41,84.1,None,35731.0,Jon Weeks,46.0,LS,home,60,2020092011,3835,right
11023707,2020-09-20T23:14:21.100,44.73,27.74,7.04,1.79,0.72,96.18,83.47,None,35731.0,Jon Weeks,46.0,LS,home,61,2020092011,3835,right
11023708,2020-09-20T23:14:21.200,45.46,27.83,7.1,1.9,0.74,96.18,82.83,None,35731.0,Jon Weeks,46.0,LS,home,62,2020092011,3835,right
11023709,2020-09-20T23:14:21.300,46.22,27.91,7.31,1.51,0.77,89.76,83.1,None,35731.0,Jon Weeks,46.0,LS,home,63,2020092011,3835,right
11023710,2020-09-20T23:14:21.400,46.95,28.0,7.21,1.9,0.73,83.52,83.3,None,35731.0,Jon Weeks,46.0,LS,home,64,2020092011,3835,right
11023711,2020-09-20T23:14:21.500,47.7,28.08,7.26,2.06,0.76,83.52,83.65,None,35731.0,Jon Weeks,46.0,LS,home,65,2020092011,3835,right
11023712,2020-09-20T23:14:21.600,48.46,28.17,7.3,2.1,0.76,87.0,83.49,None,35731.0,Jon Weeks,46.0,LS,home,66,2020092011,3835,right
11023713,2020-09-20T23:14:21.700,49.24,28.27,7.49,1.57,0.79,93.05,83.31,None,35731.0,Jon Weeks,46.0,LS,home,67,2020092011,3835,right
11023714,2020-09-20T23:14:21.800,50.01,28.35,7.51,1.5,0.77,89.87,83.76,None,35731.0,Jon Weeks,46.0,LS,home,68,2020092011,3835,right
11023715,2020-09-20T23:14:21.900,50.78,28.43,7.54,1.77,0.78,87.91,84.09,None,35731.0,Jon Weeks,46.0,LS,home,69,2020092011,3835,right
11023716,2020-09-20T23:14:22.000,51.56,28.51,7.63,1.79,0.79,83.57,84.48,None,35731.0,Jon Weeks,46.0,LS,home,70,2020092011,3835,right
