,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
7287297,2020-10-25T18:42:19.000,77.73,29.71,0.1,0.52,0.0,258.31,275.13,None,33557.0,J.J. Jansen,44.0,LS,away,1,2020102505,2221,left
7287298,2020-10-25T18:42:19.100,77.72,29.71,0.2,0.73,0.01,256.1,276.65,None,33557.0,J.J. Jansen,44.0,LS,away,2,2020102505,2221,left
7287299,2020-10-25T18:42:19.200,77.69,29.71,0.27,0.6,0.02,257.36,276.19,None,33557.0,J.J. Jansen,44.0,LS,away,3,2020102505,2221,left
7287300,2020-10-25T18:42:19.300,77.65,29.73,0.38,0.51,0.05,258.6,288.15,None,33557.0,J.J. Jansen,44.0,LS,away,4,2020102505,2221,left
7287301,2020-10-25T18:42:19.400,77.61,29.75,0.4,0.27,0.04,261.07,289.35,None,33557.0,J.J. Jansen,44.0,LS,away,5,2020102505,2221,left
7287302,2020-10-25T18:42:19.500,77.58,29.79,0.4,0.19,0.05,261.87,302.35,None,33557.0,J.J. Jansen,44.0,LS,away,6,2020102505,2221,left
7287303,2020-10-25T18:42:19.600,77.57,29.8,0.35,0.36,0.02,263.32,306.91,None,33557.0,J.J. Jansen,44.0,LS,away,7,2020102505,2221,left
7287304,2020-10-25T18:42:19.700,77.54,29.82,0.31,0.5,0.04,263.32,308.21,None,33557.0,J.J. Jansen,44.0,LS,away,8,2020102505,2221,left
7287305,2020-10-25T18:42:19.800,77.56,29.79,0.17,0.33,0.04,266.13,300.16,None,33557.0,J.J. Jansen,44.0,LS,away,9,2020102505,2221,left
7287306,2020-10-25T18:42:19.900,77.54,29.8,0.14,0.27,0.01,266.74,300.31,None,33557.0,J.J. Jansen,44.0,LS,away,10,2020102505,2221,left
7287307,2020-10-25T18:42:20.000,77.61,29.77,0.02,0.41,0.07,248.84,16.37,ball_snap,33557.0,J.J. Jansen,44.0,LS,away,11,2020102505,2221,left
7287308,2020-10-25T18:42:20.100,77.73,29.74,0.26,1.11,0.12,221.97,105.12,None,33557.0,J.J. Jansen,44.0,LS,away,12,2020102505,2221,left
7287309,2020-10-25T18:42:20.200,77.84,29.7,0.63,2.55,0.11,225.35,105.57,None,33557.0,J.J. Jansen,44.0,LS,away,13,2020102505,2221,left
7287310,2020-10-25T18:42:20.300,77.94,29.71,1.0,2.56,0.1,230.95,97.63,None,33557.0,J.J. Jansen,44.0,LS,away,14,2020102505,2221,left
